Agency Name,Location Name,Address,City,Zip code,County,Congress Dist,Congressional Full Name,Rep Dist,Rep Full Name,Senate Dist,Senator Full Name,Bldg Status,Year Acquired,Year Constructed,Square Footage,Total Floors,Floors Above Grade,Floors Below Grade,Usage Description,Usage Description 2,Usage Description 3
Southern Illinois University,Southern Illinois University - Carbondale,803 S Oakland Ave,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1945.0,2618,4,3,1,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,913 S Oakland Ave,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1945.0,1945.0,2486,3,2,1,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1004 South Elizabeth,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1951.0,3564,4,3,1,Residential,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1006 South Elizabeth,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1940.0,2172,4,3,1,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1003 S Oakland Ave,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1958.0,1958.0,1903,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,980 Faner Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1966.0,1940.0,24770,5,4,1,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,705 South Washington Square,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1960.0,4271,4,3,1,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,705 South Washington Square,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1967.0,8139,3,3,0,Residential,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,703 South Washington Square,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1960.0,8327,3,3,0,Residential,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,703 South Washington Square,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1960.0,8217,3,3,0,Residential,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,707 South Washington Square,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1967.0,1960.0,8349,3,3,0,Residential,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,615 S Washington,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1930.0,3045,4,3,1,Education,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1075 South Washington Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1970.0,1970.0,19534,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,250 East Park Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,Abandon,1970.0,1970.0,9894,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1900 North Illinois,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1959.0,1959.0,16057,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1900 North Illinois,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1979.0,1979.0,988,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,200 West Industrial Park Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1995.0,1986.0,25404,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,204 West Indusral Park Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1995.0,1986.0,10296,1,1,0,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1720 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1980.0,1980.0,2505,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,600 Wham Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1964.0,2265,1,1,0,Industrial,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1455 Douglas Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1972.0,1972.0,6261,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955.0,1955.0,2080,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955.0,1955.0,1437,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1935.0,1935.0,970,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1235 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1950.0,1950.0,4254,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,850 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1964.0,17756,1,1,0,Business,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,860 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1964.0,25885,3,3,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,870 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1964.0,27854,3,3,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999.0,1999.0,16174,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1209 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999.0,1940.0,2076,2,2,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1985 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1991.0,1991.0,7695,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1722 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1984.0,1984.0,2184,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2200 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,2334,1,1,0,Residential,Residential,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2200mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,328,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2055 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,1320,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2185 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,958,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1205 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1968.0,1945.0,5059,4,3,1,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1301 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1970.0,1940.0,4382,4,3,1,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1520 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,5097,1,1,0,Education,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1560 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,4551,2,2,0,Education,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1500 Evergreen Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,5981,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1930 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1970.0,1970.0,260,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,150 East Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1990.0,1990.0,55857,2,2,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1724 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1978.0,1978.0,2289,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,500 South Lewis Lane,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1975.0,1975.0,28756,1,1,0,Education,Health Care,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000.0,1989.0,1584,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000.0,1989.0,4289,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000.0,1989.0,5407,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000.0,1989.0,6200,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Main Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000.0,1989.0,10112,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3228 West Pleasent Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999.0,1999.0,4902,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1435 Poultry Center Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,2589,2,2,0,Unusual,Storage,Not provided
Northern Illinois University,Niu Taft Campus (Oregon),"Taft Campus, N.i.u.",Oregon,61061,,0,,0,,0,,In Use,1956.0,1956.0,5212,1,1,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1695 Mclaffert Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1962.0,1962.0,166,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1962.0,1962.0,440,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1695 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,3835,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,2603,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1956.0,1956.0,2524,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1956.0,1956.0,2912,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,2753,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963.0,1963.0,9956,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2422 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,9790,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3689 Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,4474,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,623 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,8220,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,654 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1930.0,1930.0,2421,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,599 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963.0,1963.0,12394,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2975 Chautauqua Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1961.0,1961.0,687,1,1,0,Residential,Residential,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2194 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964.0,1964.0,11535,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967.0,1967.0,1918,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967.0,1967.0,1814,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967.0,1967.0,1867,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965.0,1965.0,1833,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,3711,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987.0,1987.0,3603,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,1352,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasent Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987.0,1987.0,4832,1,1,0,Storage,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963.0,1963.0,2400,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1981.0,1981.0,6760,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953.0,1953.0,2400,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University Food Production,2629 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1981.0,1981.0,4978,3,2,1,Industrial,Industrial,Not provided
